FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,164565,0,0,0,0,0,0,0,0,2822,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,2328,0,360,0,0,0,21,0,0,0
Jakob,Haugaard,GLK,STK,4400000,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,155,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,134,0,31,0,0,0,14,0,0,0
Eden,Hazard,MID,CHE,9800000,3,33,4.7,4.80E-07,3.37E-06,0,730090,2,9,0,0,0,2,0,3.3,94798,-2,1,33,2,0.2,0,2.3,6,0,2,0,1,18.7,628594,0,476,0,1,584,8370,-1,0,129
Tom,Heaton,GLK,BUR,4600000,2,30,4.3,9.35E-07,6.52E-06,0,76931,0,9,0,29,0,0,0,6.5,11484,1,0,30,-1,0.8,0,3.7,3,0,2,0,0,8.7,207361,0,0,0,2,630,25606,0,0,144
Jordan,Henderson,MID,LIV,6400000,5,22,3.1,4.84E-07,3.44E-06,0,23503,4,10,0,0,0,1,0,3.4,2428,-1,0,22,1,0.9,0,5.7,4,0,0,0,1,1.2,23498,0,250,0,0,613,5108,0,0,144
Jeff,Hendrick,MID,BUR,5400000,2,13,0.619047619,1.15E-07,2.41E-06,0,911,0,5,0,0,0,1,0,2.4,142,-1,0,13,1,0.7,0,4,0,0,1,0,0,0.1,2679,0,0,0,0,286,370,0,0,48
Wayne,Hennessey,GLK,CRY,4400000,0,5,0.238095238,5.41E-08,1.14E-06,0,83529,0,2,0,6,0,0,0,1.1,6958,-1,1,5,1,0,0,0,0,0,0,0,0,2.6,12300,0,266,0,0,180,168,-1,0,29
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.1,395,0,0,0,0,0,16,0,0,0
Markus,Henriksen,MID,HUL,5400000,2,3,0.142857143,2.65E-08,5.56E-07,0,409,0,2,0,0,0,0,0,0.6,40,-1,0,3,1,0.2,0,1,0,0,0,0,0,0,700,0,0,0,0,89,29,0,0,5
Abel,Hernandez,FWD,HUL,6000000,1,20,2.9,4.83E-07,3.33E-06,0,77315,0,9,0,0,0,1,0,3.3,10189,0,0,20,0,0.3,0,1.7,0,0,2,0,1,1.9,100508,0,0,0,0,537,3833,0,0,40
Luis,Hernandez,DEF,LEI,4300000,0,1,0.047619048,1.11E-08,2.33E-07,0,13316,0,4,0,0,0,0,0,0.2,841,-2,1,1,2,0,0,0,0,0,0,0,0,0.5,3703,0,0,0,0,147,179,-1,0,23
Ander,Herrera,MID,MUN,6300000,1,6,1.2,1.90E-07,9.52E-07,0,8353,2,3,0,0,0,0,0,1,583,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.3,2727,0,307,0,0,317,481,0,0,60
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,18,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,0,148,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,8869,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0.3,950,0,0,0,0,0,24,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4400000,3,12,0.571428571,1.30E-07,2.73E-06,0,68555,1,4,0,0,0,0,0,2.7,3706,-1,0,12,1,0.5,0,2.3,0,0,2,0,0,1.9,27408,0,0,0,0,450,3572,0,0,89
Rob,Holding,DEF,ARS,4300000,0,7,0.333333333,7.75E-08,1.63E-06,0,49769,1,5,0,0,0,0,0,1.6,4209,-2,1,7,2,0,0,0,0,0,1,0,0,0.8,37972,0,0,0,0,270,235,-1,0,61
Jose,Holebas,DEF,WAT,4500000,6,16,2.3,5.11E-07,3.56E-06,0,13538,4,13,0,0,0,1,0,3.6,2344,0,0,16,0,0.5,0,2.3,2,0,0,0,1,1.7,70998,0,96,0,0,629,17308,0,0,78
Mason,Holgate,DEF,EVE,4400000,0,16,0.761904762,1.73E-07,3.64E-06,0,172419,0,2,0,0,0,0,0,3.6,26171,-1,1,16,1,0,0,0,3,0,1,0,1,4.4,292838,0,0,0,0,270,2365,-1,0,78
George,Honeyman,MID,SUN,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0
Tom,Huddlestone,MID,HUL,4900000,1,13,0.619047619,1.26E-07,2.65E-06,0,6464,2,8,0,0,0,0,0,2.7,626,-1,0,13,1,0.1,0,0.7,0,0,1,0,1,0.2,3734,0,0,0,0,472,108,0,0,69
Robert,Huth,DEF,LEI,5000000,6,20,3.3,6.60E-07,4.00E-06,0,24131,3,9,0,0,0,0,0,4,2676,0,0,20,0,0.7,0,3.7,0,0,3,0,1,1.8,31726,0,453,0,0,540,2381,0,0,93
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,30,0,0,0
Jordon,Ibe,MID,BOU,5200000,2,15,2.1,4.04E-07,2.88E-06,0,123915,0,6,0,0,0,0,0,2.8,6569,-3,1,15,3,0.4,0,2,0,0,3,0,0,2.1,21140,0,184,0,0,441,574,-1,0,50
Zlatan,Ibrahimovic,FWD,MUN,11400000,1,37,5.3,4.65E-07,3.25E-06,0,762370,2,8,0,0,0,4,0,3.2,266795,-1,1,37,1,0.2,0,2.7,6,0,2,0,1,46.7,821059,0,0,0,2,630,7635,-1,0,120
Odion,Ighalo,FWD,WAT,7300000,1,21,3,4.11E-07,2.88E-06,0,221746,1,12,0,0,0,1,0,2.9,24387,-2,0,21,2,0.2,0,1.7,2,0,0,0,1,5.1,78394,0,709,0,0,564,3137,0,0,55
Kelechi,Iheanacho,FWD,MCI,6900000,1,26,5.2,7.54E-07,3.77E-06,0,331111,0,1,0,0,0,2,0,3.7,50922,-1,1,26,1,0.5,0,3.7,3,0,1,0,3,4.5,402160,0,242,0,0,187,9611,-1,0,101
Giannelli,Imbula,MID,STK,4800000,0,9,2.3,4.79E-07,1.88E-06,0,10049,0,8,0,0,0,0,0,1.9,628,-2,0,9,2,0,0,0,1,0,0,0,0,0.2,3963,0,194,0,0,308,55,0,0,50
Danny,Ings,FWD,LIV,5600000,0,0,0,0,0,0,18659,0,0,0,0,0,0,0,0,719,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2578,0,81,0,0,0,265,0,0,0
Gokhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,8408,0,0,0,0,0,0,0,0,302,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3690,0,20,0,0,0,5,0,0,0
Stephen,Ireland,MID,STK,4500000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,18,0,0,0,30,0,0,0
Lloyd,Isgrove,MID,SOU,4500000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,16,0,0,0
Branislav,Ivanovic,DEF,CHE,5900000,0,16,2.7,4.58E-07,2.71E-06,0,99190,2,9,0,0,0,0,0,2.7,19609,-1,1,16,1,0.1,0,0.3,2,0,1,0,1,5.2,30489,0,414,0,0,540,581,-1,0,117
Alex,Iwobi,MID,ARS,5800000,3,21,1,1.72E-07,3.62E-06,0,49698,1,3,0,0,0,0,0,3.6,4466,-2,0,21,2,1,0,5.7,2,0,3,0,3,1.7,61746,0,150,0,0,288,16542,0,0,80
Phil,Jagielka,DEF,EVE,5100000,6,28,4,7.84E-07,5.49E-06,0,49803,0,5,0,0,0,0,0,5.5,13937,1,0,28,-1,0.6,0,3.3,3,0,2,0,1,6,188669,0,221,0,0,630,36302,0,0,145
Eldin,Jakupovic,GLK,HUL,4200000,0,23,4.6,1.10E-06,5.48E-06,0,116824,0,7,0,21,0,0,0,5.5,36336,2,0,23,-2,0.5,0,2.3,0,0,1,0,0,22.9,409447,0,0,1,1,450,11064,0,0,114
Daryl,Janmaat,DEF,WAT,4900000,0,6,0.285714286,5.83E-08,1.22E-06,0,3867,0,2,0,0,0,0,0,1.2,505,-1,1,6,1,0.3,0,1.3,0,0,0,0,1,0,4714,0,0,0,0,179,31,-1,0,45
Vincent,Janssen,FWD,TOT,7800000,1,13,1.9,2.44E-07,1.67E-06,0,70519,0,2,0,0,0,0,0,1.7,12826,-2,0,13,2,0.3,0,2.3,0,0,1,0,1,1.5,46945,0,0,0,0,296,2386,0,0,12
Adnan,Januzaj,MID,SUN,5400000,0,8,1.3,2.41E-07,1.48E-06,0,43738,0,10,0,0,0,0,0,1.5,5400,-1,1,8,1,0.1,0,0.3,0,0,0,0,0,0.7,30602,0,33,0,0,471,28,-1,1,42
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44E-07,4.44E-07,0,23463,0,1,0,0,0,0,0,0.4,485,0,0,2,0,0,0,0,0,0,0,0,0,0.2,1058,0,118,0,0,90,6,0,0,8
Carl,Jenkinson,DEF,ARS,5000000,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,178,0,0,0,12,0,0,0
Glen,Johnson,DEF,STK,4800000,2,4,0.19047619,3.97E-08,8.33E-07,0,7288,0,6,0,0,0,0,0,0.8,720,-2,0,4,2,0.3,0,1.3,0,0,0,0,0,0.1,1422,0,324,0,0,270,433,0,0,36
,Jonathan Benteke,FWD,CRY,4500000,0,1,0.047619048,1.06E-08,2.22E-07,0,6072,0,0,0,0,0,0,0,0.2,1752,0,0,1,0,0,0,0,0,0,0,0,0,0.1,9029,0,0,0,0,7,241,0,0,3
Billy,Jones,DEF,SUN,4400000,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0,183,0,211,0,0,0,37,0,0,0
David,Jones,MID,BUR,5000000,0,1,1,2.00E-07,2.00E-07,0,2706,1,1,0,0,0,0,0,0.2,65,0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,86,1,0,0,8
Phil,Jones,DEF,MUN,4700000,0,0,0,0,0,0,8427,0,0,0,0,0,0,0,0,318,-3,1,0,3,0,0,0,0,0,0,0,0,0.2,476,0,64,0,0,0,14,-1,0,0
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,5969,0,0,0,0,0,0,0,0,162,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,495,0,246,0,0,0,6,0,0,0
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3047,0,0,0,0,0,383,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.095238095,2.16E-08,4.55E-07,0,16145,0,0,0,0,0,0,0,0.5,1153,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,7406,0,0,0,0,13,323,0,0,5
Christian,Kabasele,DEF,WAT,4800000,0,0,0,0,0,0,1550,0,3,0,0,0,0,0,0,101,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,239,0,0,0,0,51,37,0,0,6
Younes,Kaboul,DEF,WAT,4400000,1,4,0.19047619,4.33E-08,9.09E-07,0,12229,0,9,0,0,0,0,0,0.9,672,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.5,4429,0,231,0,0,351,491,0,0,52
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,9,0,0,0,1,0,0,0
Harry,Kane,FWD,TOT,10700000,0,24,4.8,4.49E-07,2.24E-06,0,623968,0,2,0,0,0,2,0,2.2,23300,-3,1,24,3,0.3,0,3,3,0,3,0,1,5.5,152298,0,1053,0,0,419,415,-1,0,92
N'Golo,Kante,MID,CHE,4800000,3,15,2.1,4.38E-07,3.13E-06,0,462914,1,9,0,0,0,0,0,3.1,29520,-2,0,15,2,0.5,0,2.3,0,0,2,0,0,14.6,80345,0,501,0,0,630,5877,0,0,99
Bartosz,Kapustka,MID,LEI,5200000,0,0,0,0,0,0,4870,0,0,0,0,0,0,0,0,188,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,351,0,0,0,0,0,9,-1,0,0
Loris,Karius,GLK,LIV,4900000,2,4,0.19047619,3.89E-08,8.16E-07,0,6951,0,2,0,2,0,0,0,0.8,1510,-1,0,4,1,0.3,0,1.3,0,0,0,0,0,0.7,18232,0,0,0,0,180,2623,0,0,18
Michael,Keane,DEF,BUR,4900000,2,27,3.9,7.96E-07,5.51E-06,0,18783,1,9,0,0,0,1,0,5.5,3218,-1,0,27,1,1.2,0,5.7,2,0,2,0,0,2,49238,0,0,0,1,630,22048,0,0,134
Will,Keane,FWD,HUL,4500000,0,1,0.047619048,1.06E-08,2.22E-07,0,5356,0,1,0,0,0,0,0,0.2,1037,0,0,1,0,0,0,0,0,0,0,0,0,0.2,11054,0,0,0,0,21,1267,0,0,2
Martin,Kelly,DEF,CRY,4400000,2,12,2,4.55E-07,2.73E-06,0,10960,0,5,0,0,0,0,0,2.7,1529,-1,0,12,1,0.6,0,2.7,0,0,0,0,1,0.9,30055,0,96,0,0,348,5787,0,0,59
,Kenedy,MID,WAT,5300000,0,1,0.047619048,8.98E-09,1.89E-07,0,1627,0,0,0,0,0,0,0,0.2,129,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,1058,0,86,0,0,16,28,0,0,2
Wahbi,Khazri,MID,SUN,6200000,2,5,0.238095238,3.84E-08,8.06E-07,0,9586,0,5,0,0,0,0,0,0.8,302,-3,0,5,3,0.2,0,1,0,0,0,0,0,0.2,553,0,172,0,0,161,37,0,0,13
,Ki Sung-yueng,MID,SWA,5200000,1,8,0.380952381,7.33E-08,1.54E-06,0,3067,0,7,0,0,0,0,0,1.5,211,-3,0,8,3,0.3,0,1.3,0,0,0,0,0,0.1,644,0,241,0,0,256,103,0,0,42
Michael,Kightly,MID,BUR,4300000,0,1,0.047619048,1.11E-08,2.33E-07,0,6070,0,0,0,0,0,0,0,0.2,905,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,6629,0,0,0,0,1,1366,0,0,3
Andy,King,MID,LEI,4800000,0,5,0.238095238,4.96E-08,1.04E-06,0,8733,0,2,0,0,0,0,0,1,547,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,0.3,2427,0,174,0,0,162,160,0,0,22
Joshua,King,MID,BOU,5400000,6,24,4,7.41E-07,4.44E-06,0,28713,0,10,0,0,0,2,0,4.4,1662,-1,0,24,1,0.5,0,2.7,2,0,1,0,0,0.8,30814,0,321,0,0,462,4749,0,0,85
Stephen,Kingsley,DEF,SWA,4100000,0,12,2.4,5.85E-07,2.93E-06,0,151093,0,6,0,0,0,0,0,2.9,22446,1,0,12,-1,0.1,0,0.3,2,0,1,0,0,12.4,406950,0,75,0,1,405,10423,0,0,75
Jan,Kirchhoff,MID,SUN,4500000,0,6,1.5,3.33E-07,1.33E-06,0,1885,1,8,0,0,0,0,0,1.3,326,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0,652,0,118,0,0,298,28,0,0,38
Ragnar,Klavan,DEF,LIV,4900000,0,4,1.3,2.65E-07,8.16E-07,0,31635,0,6,0,0,0,0,0,0.8,1642,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.6,7500,0,0,0,0,270,245,0,0,53
Aleksandar,Kolarov,DEF,MCI,5900000,-1,12,1.7,2.88E-07,2.03E-06,0,82558,2,6,0,0,0,0,0,2,10274,-1,0,12,1,0.3,0,2,0,0,1,0,0,4.2,32705,1,429,0,0,572,1924,0,0,94
Vincent,Kompany,DEF,MCI,5900000,0,0,0,0,0,0,12027,0,0,0,0,0,0,0,0,793,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1419,0,173,0,0,0,41,0,0,0
Arouna,Kone,FWD,EVE,5200000,0,3,0.142857143,2.75E-08,5.77E-07,0,51988,0,0,0,0,0,0,0,0.6,3027,-3,0,3,3,0,0,0,0,0,0,0,0,1.1,10708,0,289,0,0,46,620,0,0,9
Lamine,Kone,DEF,SUN,4500000,2,9,1.5,3.33E-07,2.00E-06,0,50664,0,11,0,0,0,0,0,2,4286,0,0,9,0,0.4,0,1.7,0,0,0,0,0,1.4,12939,0,176,0,0,540,544,0,0,74
Dimitrios,Konstantopoulos,GLK,MID,4300000,0,0,0,0,0,0,4282,0,0,0,0,0,0,0,0,210,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,324,0,0,0,0,0,29,0,0,0
Laurent,Koscielny,DEF,ARS,6200000,15,42,7,1.13E-06,6.77E-06,0,67882,0,3,0,0,0,2,0,6.9,4387,2,-1,42,-2,1.2,0,7.7,6,0,3,0,0,13.6,344084,0,493,0,2,540,129206,1,0,172
Cheikhou,Kouyate,MID,WHU,5200000,2,15,2.1,4.04E-07,2.88E-06,0,65003,0,17,0,0,0,0,0,2.8,4494,-3,1,15,3,0.4,0,2,0,0,1,0,0,1.3,14743,0,498,0,0,630,357,-1,0,82
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5331,0,0,0,0,0,313,0,0,0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,14,0,0,0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,16343,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2770,0,0,0,0,0,41,0,0,0
Adam,Lallana,MID,LIV,7100000,1,41,1.952380952,2.75E-07,5.77E-06,0,285246,1,10,0,0,0,3,0,5.7,146203,1,1,41,-1,0.8,0,6,5,0,0,0,3,11,456447,0,416,0,2,512,10822,-1,0,160
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85E-07,1.85E-07,0,7177,0,0,0,0,0,0,0,0.2,236,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1099,0,72,0,0,13,14,0,0,3
Erik,Lamela,MID,TOT,6900000,1,23,3.3,4.78E-07,3.33E-06,0,380075,0,2,0,0,0,1,0,3.3,31574,-1,0,23,1,0.1,1,1,4,0,2,0,1,7.4,295245,0,519,0,0,434,5368,0,0,77
Manuel,Lanzini,MID,WHU,6400000,1,12,0.571428571,8.93E-08,1.88E-06,0,6216,0,10,0,0,0,1,0,1.9,1451,-1,0,12,1,0.5,0,3,0,0,0,0,0,0.1,8183,0,381,0,0,274,253,0,0,49
Sebastian,Larsson,MID,SUN,4800000,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0,84,0,58,0,0,0,21,0,0,0
Grant,Leadbitter,MID,MID,4900000,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,6,0,0,0
Joe,Ledley,MID,CRY,4500000,2,16,0.761904762,1.69E-07,3.56E-06,0,13979,0,4,0,0,0,1,0,3.6,1666,0,0,16,0,1,0,4.3,1,0,1,0,0,0.8,16610,0,121,0,0,385,5633,0,0,70
,Lee Chung-yong,MID,CRY,4500000,1,14,0.666666667,1.48E-07,3.11E-06,0,9821,0,1,0,0,0,0,0,3.1,681,0,0,14,0,0.4,0,2,0,0,2,0,1,0.3,11235,0,56,0,0,193,205,0,0,63
Jonathan,Leko,MID,WBA,4300000,0,7,0.333333333,7.75E-08,1.63E-06,0,15064,0,0,0,0,0,0,0,1.6,976,-2,1,7,2,0.3,0,1.3,0,0,0,0,1,0.4,11898,0,28,0,0,46,1485,-1,0,20
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,33061,0,0,0,0,0,0,0,0,2715,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,25908,0,0,0,0,0,6725,0,0,0
Aaron,Lennon,MID,EVE,5600000,0,1,0.047619048,8.50E-09,1.79E-07,0,10049,0,0,0,0,0,0,0,0.2,609,-4,1,1,4,0,0,0,0,0,0,0,0,0.2,1169,0,278,0,0,15,65,-1,0,6
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69E-07,3.39E-07,0,2261,0,1,0,0,0,0,0,0.3,64,-1,0,2,1,0,0,0,0,0,0,0,0,0,144,0,180,0,0,69,2,0,0,12
Jesse,Lingard,MID,MUN,5700000,3,9,0.428571429,7.52E-08,1.58E-06,0,30118,0,3,0,0,0,0,0,1.6,849,-3,0,9,3,0.5,0,2.7,0,0,1,0,1,0.4,4557,0,318,0,0,188,1140,0,0,38
Jake,Livermore,MID,HUL,4900000,1,10,1.4,2.86E-07,2.04E-06,0,3524,1,14,0,0,0,0,0,2,256,-1,0,10,1,0.1,0,0.3,0,0,1,0,0,0.1,1755,0,0,0,0,579,55,0,1,93
Fernando,Llorente,FWD,SWA,6300000,0,20,3.3,5.24E-07,3.17E-06,0,115469,0,10,0,0,0,1,0,3.2,15540,-2,0,20,2,0.5,0,3,1,0,1,0,1,1.5,62790,0,0,0,0,540,808,0,0,55
Hugo,Lloris,GLK,TOT,5500000,9,25,5,9.09E-07,4.55E-06,0,159844,0,2,0,13,0,0,0,4.6,3421,0,-1,25,0,1,0,5.7,1,0,3,0,0,6.4,96494,0,419,0,0,394,40423,1,0,112
Ruben,Loftus-Cheek,MID,CHE,5200000,0,0,0,0,0,0,3320,0,0,0,0,0,0,0,0,120,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,285,0,68,0,0,0,18,0,0,0
Chris,Long,FWD,BUR,4500000,0,0,0,0,0,0,27990,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3818,0,0,0,0,0,77,0,0,0
Shane,Long,FWD,SOU,6100000,1,8,1.1,1.80E-07,1.31E-06,0,391485,1,5,0,0,0,0,0,1.3,22154,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,4.3,48997,0,435,0,0,324,1442,0,0,16
Donald,Love,DEF,SUN,4000000,0,2,0.095238095,2.38E-08,5.00E-07,0,52235,1,5,0,0,0,0,0,0.5,7621,0,0,2,0,0,0,0,0,0,0,0,0,4.8,197345,0,3,0,0,194,14505,0,0,31
Dejan,Lovren,DEF,LIV,4900000,2,13,2.6,5.31E-07,2.65E-06,0,77814,2,8,0,0,0,1,0,2.7,17724,-1,0,13,1,0.8,0,3.7,1,0,0,0,0,3.4,87027,0,248,0,0,450,2956,0,0,81
Matthew,Lowton,DEF,BUR,4500000,2,19,2.7,6.00E-07,4.22E-06,0,9214,3,9,0,0,0,0,0,4.2,1169,0,0,19,0,0.6,0,2.7,2,0,2,0,0,0.7,19878,0,0,0,0,630,6828,0,0,124
Leiva,Lucas,MID,LIV,4400000,0,2,0.095238095,2.16E-08,4.55E-07,0,5085,1,1,0,0,0,0,0,0.5,643,-1,0,2,1,0,0,0,0,0,0,0,0,0.2,6870,0,253,0,0,99,273,0,0,14
Greg,Luer,FWD,HUL,4400000,0,0,0,0,0,0,2412,0,0,0,0,0,0,0,0,290,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2983,0,0,0,0,0,348,0,0,0
Romelu,Lukaku,FWD,EVE,9400000,8,42,7,7.45E-07,4.47E-06,0,300850,0,3,0,0,0,5,0,4.5,56784,4,-1,42,-4,0.8,0,7.3,8,0,2,0,1,22.1,832826,0,754,0,2,476,105558,1,0,146
Shaun,MacDonald,MID,BOU,4500000,0,0,0,0,0,0,3255,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.1,120,0,3,0,0,0,11,0,0,0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,31,0,0,0
Harry,Maguire,DEF,HUL,4400000,0,4,1.3,2.95E-07,9.09E-07,0,658,0,6,0,0,0,0,0,0.9,101,-1,0,4,1,0.2,0,1,0,0,0,0,1,0,965,0,0,0,0,102,65,0,0,37
Riyad,Mahrez,MID,LEI,9200000,2,22,3.1,3.37E-07,2.39E-06,0,629557,1,11,0,0,0,1,0,2.4,54242,-3,1,22,3,0.3,1,3,1,0,3,0,1,13.4,81100,0,994,0,0,579,1121,-1,0,69
Shaun,Maloney,MID,HUL,4500000,1,14,0.666666667,1.48E-07,3.11E-06,0,55127,0,2,0,0,0,1,0,3.1,4462,0,0,14,0,0.1,0,0.3,2,0,0,0,1,1.4,87562,0,0,0,1,97,353,0,0,50
Steve,Mandanda,GLK,CRY,4400000,2,11,2.2,5.00E-07,2.50E-06,0,65159,0,6,0,11,0,0,0,2.5,3679,-1,0,11,1,0.5,0,2,0,0,0,0,0,3.7,33576,0,0,0,0,450,4254,0,0,62
Sadio,Mane,MID,LIV,9000000,2,31,5.2,5.78E-07,3.44E-06,0,337899,1,8,0,0,0,3,0,3.4,33346,0,0,31,0,0.4,0,3.7,2,0,0,0,1,14.7,331087,0,635,0,0,537,13999,0,0,109
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0,0,0,0,18801,0,0,0,0,0,0,0,0,517,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,687,0,235,0,0,0,6,0,0,0
Alexander,Manninger,GLK,LIV,4000000,0,0,0,0,0,0,2861,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6686,0,0,0,0,0,439,0,0,0
Vito,Mannone,GLK,SUN,4400000,0,3,0.142857143,3.25E-08,6.82E-07,0,26906,0,4,0,4,0,0,0,0.7,1468,-1,0,3,1,0,0,0,0,0,0,0,0,0.5,3870,0,210,0,0,180,35,0,0,25
Javier,Manquillo,DEF,SUN,4500000,2,7,1.4,3.11E-07,1.56E-06,0,738,1,9,0,0,0,0,0,1.6,104,0,0,7,0,0.3,0,1.3,0,0,0,0,0,0,1804,0,0,0,0,450,159,0,0,49
,Marc Wilson,DEF,BOU,4000000,0,0,0,0,0,0,25161,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,1.7,21178,0,14,0,0,0,1484,0,0,0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0,0,0,0,3847,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0.4,15455,0,0,0,0,0,1521,0,0,0
Lazar,Markovic,MID,LIV,5400000,0,0,0,0,0,0,2823,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,4,0,0,0
