FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Jay,Rodriguez,MID,SOU,6300000,1,11,0.458333333,7.28E-08,1.75E-06,0,14932,0,3,0,0,0,1,0,1.7,220,-2,0,11,2,0,0,0.3,2,0,0,0,0,0.2,3582,0,56,0,0,89,45,0,0,23
Jack,Rodwell,MID,SUN,4500000,2,14,2.3,5.11E-07,3.11E-06,0,57202,1,10,0,0,0,0,0,3.1,3763,0,0,14,0,0.2,0,1,1,0,0,0,1,1.3,64247,0,112,0,0,459,150,0,0,71
Marcos,Rojo,DEF,MUN,5200000,0,0,0,0,0,0,12891,0,0,0,0,0,0,0,0,327,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,841,0,192,0,0,0,64,0,0,0
Sergio,Romero,GLK,MUN,4800000,0,0,0,0,0,0,2334,0,0,0,0,0,0,0,0,103,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,447,0,40,0,0,0,19,0,0,0
Salomon,Rondon,FWD,WBA,6700000,2,35,4.4,6.57E-07,5.22E-06,0,160310,0,8,0,0,0,3,0,5.2,27125,2,0,35,-2,0.6,0,4,5,0,2,0,1,5.6,267641,0,354,0,0,654,8121,0,0,93
Wayne,Rooney,FWD,MUN,8700000,1,21,2.6,2.99E-07,2.41E-06,0,209319,3,7,0,0,0,1,0,2.4,7062,-3,0,21,3,0.1,0,1,1,0,2,0,2,2.8,98875,0,509,0,0,492,615,0,0,97
Danny,Rose,DEF,TOT,5900000,0,26,6.5,1.10E-06,4.41E-06,0,179084,2,2,0,0,0,1,0,4.4,12292,-1,0,26,1,0.6,0,3.3,3,0,2,0,1,5.5,92383,0,346,0,1,360,4039,0,0,93
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5636,0,0,0,0,0,286,0,0,0
Wayne,Routledge,MID,SWA,4700000,2,11,1.8,3.83E-07,2.34E-06,0,19407,0,8,0,0,0,0,0,2.3,554,-3,1,11,3,0.4,0,2,0,0,1,0,0,0.3,6022,0,269,0,0,421,229,-1,0,53
Bacary,Sagna,DEF,MCI,5400000,0,14,0.583333333,1.08E-07,2.59E-06,0,197417,1,3,0,0,0,0,0,2.6,14846,-1,0,14,1,0.2,0,1.3,0,0,1,0,1,2.5,23841,0,386,0,0,347,60,0,0,73
Diafra,Sakho,FWD,WHU,5800000,0,0,0,0,0,0,4116,0,0,0,0,0,0,0,0,137,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1015,0,286,0,0,0,81,-1,0,0
Mamadou,Sakho,DEF,LIV,4800000,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,377,0,273,0,0,0,23,0,0,0
Bakary,Sako,MID,CRY,5400000,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,186,0,220,0,0,0,20,0,0,0
Alexis,Sanchez,MID,ARS,11300000,5,54,6.8,6.02E-07,4.78E-06,0,232037,0,8,0,0,0,4,0,4.8,30114,3,0,54,-3,0.6,1,7.3,6,0,3,0,4,23.9,776785,0,690,0,2,638,34885,0,0,173
Leroy,Sane,MID,MCI,7600000,2,5,0.208333333,2.74E-08,6.58E-07,0,23701,0,1,0,0,0,0,0,0.7,395,-4,1,5,4,0.1,0,1,0,0,0,0,0,0.2,3780,0,0,0,0,124,283,-1,0,28
Yaya,Sanogo,FWD,ARS,4800000,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,0,259,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2121,0,0,0,0,0,135,0,0,0
Jeffrey,Schlupp,DEF,LEI,4900000,1,2,0.083333333,1.70E-08,4.08E-07,0,12671,0,2,0,0,0,0,0,0.4,216,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.2,798,0,236,0,0,95,126,0,0,14
Kasper,Schmeichel,GLK,LEI,5000000,2,24,4,8.00E-07,4.80E-06,0,236870,0,9,0,25,0,0,0,4.8,9996,0,0,24,0,0.7,0,3.7,3,0,2,0,0,9,64368,0,475,0,0,506,2777,0,0,125
Morgan,Schneiderlin,MID,MUN,4700000,0,1,0.041666667,8.87E-09,2.13E-07,0,9561,0,0,0,0,0,0,0,0.2,339,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,1109,0,317,0,0,6,20,0,0,3
Bastian,Schweinsteiger,MID,MUN,5200000,0,0,0,0,0,0,5184,0,0,0,0,0,0,0,0,114,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,511,0,200,0,0,0,25,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,3,17,4.3,6.83E-07,2.70E-06,0,278116,0,2,0,0,0,1,0,2.7,4525,-2,0,17,2,0.4,0,2.7,2,0,2,0,0,3.5,74884,0,302,0,0,356,2917,0,0,42
Luke,Shaw,DEF,MUN,5500000,1,22,3.7,6.73E-07,4.00E-06,0,538378,0,5,0,0,0,0,0,4,36349,0,0,22,0,0.1,0,0.3,2,0,2,0,1,14.2,341988,0,92,0,1,435,1273,0,0,108
Ryan,Shawcross,DEF,STK,4900000,6,14,1.8,3.67E-07,2.86E-06,0,31913,3,16,0,0,0,0,0,2.9,1086,-1,0,14,1,0.6,0,3,0,0,1,0,1,1.6,12034,0,176,0,0,720,3729,0,0,104
,Sheyi Ojo,MID,LIV,4800000,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,59,0,81,0,0,0,3,0,0,0
Gylfi,Sigurdsson,MID,SWA,7200000,9,31,3.9,5.42E-07,4.31E-06,0,190284,0,15,0,0,0,2,0,4.3,2616,-3,0,31,3,0.8,0,5.7,4,0,0,0,1,3.5,30882,0,586,0,0,627,11183,0,0,118
David,Silva,MID,MCI,8700000,7,22,3.1,3.56E-07,2.53E-06,0,171329,1,7,0,0,0,0,0,2.5,2515,-3,0,22,3,0.4,0,3.7,2,0,1,0,2,2.4,40442,0,351,0,0,603,2051,0,0,134
Danny,Simpson,DEF,LEI,5000000,0,19,2.7,5.40E-07,3.80E-06,0,49997,3,9,0,0,0,0,0,3.8,3040,0,0,19,0,0.3,0,1.7,1,0,3,0,0,1.7,11441,0,390,0,0,565,800,0,0,105
Jerome,Sinclair,FWD,WAT,4800000,0,0,0,0,0,0,12008,0,0,0,0,0,0,0,0,376,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3154,0,0,0,0,0,102,0,0,0
Moussa,Sissoko,MID,TOT,6800000,3,11,0.458333333,6.74E-08,1.62E-06,0,7532,1,1,0,0,0,0,0,1.6,684,-2,0,11,2,0.4,0,2.7,0,0,3,0,0,0.1,9439,0,0,0,0,307,454,0,0,22
Islam,Slimani,FWD,LEI,8500000,1,18,4.5,5.29E-07,2.12E-06,0,54089,0,5,0,0,0,2,0,2.1,14810,0,1,18,0,0.2,0,1.7,3,0,2,0,0,1.7,107043,0,0,0,1,281,8989,-1,0,63
Chris,Smalling,DEF,MUN,5900000,6,19,0.791666667,1.34E-07,3.22E-06,0,29344,0,5,0,0,0,1,0,3.2,2132,-1,0,19,1,0.9,0,5.3,0,0,1,0,0,1.4,14105,0,381,0,0,363,1441,0,0,92
Adam,Smith,DEF,BOU,4700000,5,32,4,8.51E-07,6.81E-06,0,91415,3,12,0,0,0,1,0,6.8,7255,2,-1,32,-2,0.8,0,3.7,3,0,2,0,2,11.8,436884,0,297,0,1,720,41764,1,0,181
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,90788,0,0,0,0,0,0,0,0,9851,0,0,0,0,0,0,0,0,0,0,0,0,3.8,55681,0,35,0,0,0,1061,0,0,0
Robert,Snodgrass,MID,HUL,5700000,1,36,4.5,7.89E-07,6.32E-06,0,173825,1,19,0,0,0,3,0,6.3,46772,2,0,36,-2,0.3,0,1.7,6,0,1,0,0,7.6,388029,0,0,0,0,677,6102,0,0,131
Ramadan,Sobhi,MID,STK,5000000,0,2,0.083333333,1.67E-08,4.00E-07,0,27128,0,1,0,0,0,0,0,0.4,953,-5,0,2,5,0,0,0,0,0,0,0,0,0.4,3982,0,0,0,0,16,38,0,0,7
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0
Heung-Min,Son,MID,TOT,7700000,1,44,1.833333333,2.38E-07,5.71E-06,0,96561,0,2,0,0,0,4,0,5.7,71241,2,0,44,-2,0.9,0,7.3,6,0,3,0,2,12.8,571636,0,244,0,2,378,35039,0,0,137
Pape,Souare,DEF,CRY,4300000,0,6,0.25,5.81E-08,1.40E-06,0,47058,0,3,0,0,0,0,0,1.4,1574,-2,0,6,2,0,0,0,0,0,0,0,0,0.4,19999,0,354,0,0,270,25,0,0,37
Julian,Speroni,GLK,CRY,4400000,0,0,0,0,0,0,4427,0,0,0,0,0,0,0,0,224,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,657,0,13,0,0,0,31,0,0,0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,676,0,0,0
Junior,Stanislas,MID,BOU,5600000,21,41,1.708333333,3.05E-07,7.32E-06,0,3675,1,7,0,0,0,3,0,7.5,2311,1,-1,41,-1,2.1,0,12,6,0,2,0,3,1.6,62043,0,217,0,1,416,56614,1,0,134
Maarten,Stekelenburg,GLK,EVE,5100000,17,37,4.6,9.02E-07,7.25E-06,0,42488,2,6,0,17,0,0,0,7.3,1718,1,-1,37,-1,1.4,0,7,3,0,2,0,0,4.8,157426,1,151,2,1,720,59415,1,0,145
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,5195,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5055,0,0,0,0,0,574,0,0,0
Raheem,Sterling,MID,MCI,8500000,2,47,5.9,6.94E-07,5.53E-06,0,411012,3,8,0,0,0,4,0,5.5,72151,5,0,47,-5,0.4,0,3,5,0,1,0,3,21.8,1115700,0,400,0,2,685,27331,0,0,162
Kevin,Stewart,DEF,LIV,4400000,0,4,0.166666667,3.79E-08,9.09E-07,0,3368,0,0,0,0,0,0,0,0.9,233,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,1838,0,69,0,0,20,92,0,0,12
John,Stones,DEF,MCI,5000000,2,12,1.5,3.00E-07,2.40E-06,0,492720,1,8,0,0,0,0,0,2.4,28101,0,0,12,0,0.3,0,1.7,0,0,0,0,0,26.4,247536,0,336,0,0,637,14683,0,0,115
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1980,0,0,0,0,0,96,0,0,0
Cristhian,Stuani,FWD,MID,5100000,1,26,4.3,8.43E-07,5.10E-06,0,178712,2,7,0,0,0,3,0,5.1,18995,1,0,26,-1,0.6,0,3,4,0,1,0,0,5.7,347157,0,0,0,1,508,19623,0,0,114
Daniel,Sturridge,FWD,LIV,9900000,1,15,2.1,2.12E-07,1.52E-06,0,49531,1,3,0,0,0,0,0,1.5,3779,-1,0,15,1,0.2,0,2,0,0,1,0,2,1.1,40237,0,283,0,0,347,4630,0,0,35
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6379,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.1,193,0,69,0,0,0,5,0,0,0
Isaac,Success,MID,WAT,5800000,3,12,0.5,8.62E-08,2.07E-06,0,2537,1,1,0,0,0,1,0,2.1,233,-2,0,12,2,0.5,0,3,0,0,1,0,0,0.1,1475,0,0,0,0,191,578,0,0,39
Andrew,Surman,MID,BOU,4800000,2,17,2.1,4.38E-07,3.54E-06,0,5596,1,12,0,0,0,0,0,3.5,377,-2,0,17,2,0.4,0,2,0,0,2,0,0,0.2,1437,0,385,0,0,720,112,0,0,124
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,34,-1,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,2,0,0,0
Dusan,Tadic,MID,SOU,7200000,1,30,3.8,5.28E-07,4.17E-06,0,155991,1,5,0,0,0,1,0,4.2,17618,-3,0,30,3,0.6,0,4,0,0,4,0,2,2.6,55158,0,564,0,0,644,2324,0,0,109
Matt,Targett,DEF,SOU,4400000,1,6,0.25,5.68E-08,1.36E-06,0,26822,0,4,0,0,0,0,0,1.4,2428,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.5,13101,0,169,0,0,283,69,0,0,59
James,Tarkowski,DEF,BUR,4000000,0,0,0,0,0,0,27433,1,1,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,1.5,16899,0,0,0,0,19,2169,0,0,-2
Neil,Taylor,DEF,SWA,4300000,0,1,0.041666667,9.69E-09,2.33E-07,0,33129,1,4,0,0,0,0,0,0.2,887,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,2501,0,321,0,0,130,567,0,0,11
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,24154,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3043,0,12,0,0,0,36,0,0,0
John,Terry,DEF,CHE,5400000,0,10,2.5,4.63E-07,1.85E-06,0,153268,1,4,0,0,0,0,0,1.9,4056,-1,0,10,1,0,0,0,0,0,1,0,0,2.4,55016,0,228,0,0,360,665,0,0,64
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,1769,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4209,0,0,0,0,0,388,0,0,0
James,Tomkins,DEF,CRY,5000000,2,12,0.5,1.00E-07,2.40E-06,0,1966,1,5,0,0,0,1,0,2.4,193,0,0,12,0,0.3,0,1.3,0,0,0,0,0,0.1,2697,0,221,0,0,324,278,0,0,58
Gokhan,Tore,MID,WHU,5400000,0,10,0.416666667,7.72E-08,1.85E-06,0,9669,0,4,0,0,0,0,0,1.8,491,-1,1,10,1,0.1,0,0.3,0,0,1,0,1,0.1,8892,0,0,0,0,240,12,-1,0,29
Andros,Townsend,MID,CRY,6300000,2,26,3.3,5.24E-07,4.13E-06,0,173561,2,8,0,0,0,1,0,4.1,16975,-2,0,26,2,0.3,0,1.7,3,0,1,0,1,3.5,74051,0,315,0,1,700,1490,0,0,115
Bertrand,Traore,MID,CHE,5400000,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,87,0,101,0,0,0,1,0,0,0
Adama,Traore,MID,MID,4800000,1,2,0.083333333,1.74E-08,4.17E-07,0,698,1,0,0,0,0,0,0,0.4,73,-2,1,2,2,0.1,0,0.3,0,0,0,0,0,0,1010,0,0,0,0,64,22,-1,0,11
Kieran,Trippier,DEF,TOT,4800000,0,0,0,0,0,0,2720,0,0,0,0,0,0,0,0,130,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,427,0,110,0,0,0,86,0,0,0
Josh,Tymon,DEF,HUL,4000000,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2526,0,0,0,0,0,416,0,0,0
Leonardo,Ulloa,FWD,LEI,5700000,0,5,0.208333333,3.65E-08,8.77E-07,0,8115,0,2,0,0,0,0,0,0.9,362,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.2,2231,0,226,0,0,82,168,0,0,10
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,493,0,0,0,0,0,4,0,0,0
Victor,Valdes,GLK,MID,4500000,2,11,1.8,4.00E-07,2.44E-06,0,134355,0,10,0,10,0,0,0,2.4,5775,0,0,11,0,0.4,0,2,0,0,0,0,0,4.3,22985,0,0,0,0,540,579,0,0,69
Antonio,Valencia,DEF,MUN,5600000,7,30,3.8,6.79E-07,5.36E-06,0,192689,1,6,0,0,0,0,0,5.4,13596,1,0,30,-1,0.6,0,3.3,4,0,3,0,0,11.5,248429,0,186,0,1,691,9583,0,0,164
Enner,Valencia,FWD,EVE,5300000,0,10,2,3.77E-07,1.89E-06,0,124142,0,4,0,0,0,0,0,1.9,6122,-2,1,10,2,0.1,0,0.3,0,0,1,0,1,2.2,82492,0,200,0,0,246,1699,-1,0,14
Patrick,van Aanholt,DEF,SUN,5000000,1,22,3.1,6.20E-07,4.40E-06,0,112122,0,12,0,0,0,2,0,4.4,17048,0,0,22,0,0.6,0,3,2,0,0,0,0,4.7,70672,0,369,0,1,524,1232,0,0,107
Mike,van der Hoorn,DEF,SWA,4300000,0,1,0.041666667,9.69E-09,2.33E-07,0,5765,1,5,0,0,0,0,0,0.2,227,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1239,0,0,0,0,180,111,0,0,17
Virgil,van Dijk,DEF,SOU,5400000,2,27,3.4,6.30E-07,5.00E-06,0,192871,3,7,0,0,0,0,0,5,10943,-1,0,27,1,1,0,5.3,4,0,3,0,0,8.9,60048,0,452,0,1,720,9184,0,0,173
Marco,Van Ginkel,MID,CHE,4900000,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,91,0,81,0,0,0,2,0,0,0
Jamie,Vardy,FWD,LEI,9700000,2,29,3.6,3.71E-07,2.99E-06,0,674158,0,14,0,0,0,2,0,3,61267,-3,0,29,3,0.2,0,1.7,3,0,3,0,1,10.9,134882,0,945,0,0,650,3360,0,0,98
Guillermo,Varela,DEF,MUN,4500000,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,36,0,0,0,4,0,0,0
Jan,Vertonghen,DEF,TOT,5600000,1,31,3.9,6.96E-07,5.54E-06,0,50850,3,4,0,0,0,0,0,5.5,6615,1,0,31,-1,0.5,0,3,2,0,4,0,0,7.7,211170,0,335,0,0,720,32169,0,0,172
Sam,Vokes,FWD,BUR,6000000,6,26,3.3,5.50E-07,4.33E-06,0,36990,0,10,0,0,0,2,0,4.3,2428,0,0,26,0,0.6,0,3.3,3,0,2,0,0,1.1,52140,0,0,0,0,648,9108,0,0,72
Michel,Vorm,GLK,TOT,5000000,0,9,0.375,7.50E-08,1.80E-06,0,17560,0,1,0,6,0,0,0,1.8,658,0,0,9,0,0,0,0,0,0,1,0,0,0.3,17428,0,3,0,0,236,47,0,0,51
Matej,Vydra,FWD,WAT,4500000,0,1,1,2.22E-07,2.22E-07,0,21939,0,0,0,0,0,0,0,0.2,566,0,0,1,0,0,0,0,0,0,0,0,0,0.4,3875,0,0,0,0,3,17,0,0,3
Theo,Walcott,MID,ARS,8000000,13,55,6.9,8.63E-07,6.88E-06,0,95775,0,9,0,0,0,5,0,7.1,2953,5,-3,55,-5,1.1,1,9,4,0,3,0,3,20,789884,0,316,0,2,701,379616,3,0,174
Kyle,Walker,DEF,TOT,6100000,2,42,5.3,8.69E-07,6.89E-06,0,203400,2,3,0,0,0,0,0,7,10149,6,-1,42,-6,0.5,0,3,7,0,4,0,2,37.6,832840,0,461,0,1,657,62079,1,0,183
Jonathan,Walters,MID,STK,5700000,1,12,0.5,8.77E-08,2.11E-06,0,5759,0,10,0,0,0,0,0,2.1,207,-3,0,12,3,0.3,0,1.7,0,0,0,0,1,0.1,635,0,312,0,0,276,30,0,0,32
Victor,Wanyama,MID,TOT,4900000,2,24,3,6.12E-07,4.90E-06,0,150877,2,4,0,0,0,1,0,4.9,12429,-1,1,24,1,0.4,0,2,3,0,3,0,0,3.9,197607,0,268,0,1,684,2679,-1,0,141
Joel,Ward,DEF,CRY,4900000,2,20,2.5,5.10E-07,4.08E-06,0,21890,1,9,0,0,0,0,0,4.1,1682,-1,0,20,1,0.8,0,3.7,3,0,0,0,1,0.9,13431,0,333,0,0,717,1421,0,0,128
Stephen,Ward,DEF,BUR,4500000,1,20,2.5,5.56E-07,4.44E-06,0,4299,1,12,0,0,0,0,0,4.4,741,0,0,20,0,0.7,0,3,0,0,2,0,0,0.4,14200,0,0,0,0,720,1491,0,0,120
James,Ward-Prowse,MID,SOU,5200000,1,14,0.583333333,1.12E-07,2.69E-06,0,8346,0,2,0,0,0,1,0,2.7,469,-3,0,14,3,0.5,0,2.7,0,0,0,0,1,0.2,1479,0,266,0,0,96,79,0,0,54
Marcin,Wasilewski,DEF,LEI,4000000,0,0,0,0,0,0,19582,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,1.1,14269,0,35,0,0,0,1811,0,0,0
Duncan,Watmore,MID,SUN,5000000,2,19,2.4,4.80E-07,3.80E-06,0,5947,1,13,0,0,0,0,0,3.8,477,0,0,19,0,0.6,0,3,0,0,0,0,2,0.1,5232,0,185,0,0,526,77,0,0,51
Ben,Watson,MID,WAT,4300000,1,-1,-0.041666667,-9.69E-09,-2.33E-07,0,45482,0,0,0,0,0,0,0,-0.2,1584,-2,0,-1,2,0.1,0,0.3,0,0,0,0,0,0.8,4405,0,351,0,0,14,761,0,1,-3
James,Weir,MID,HUL,4400000,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,13,-1,1,0,1,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,9,-1,0,0
Danny,Welbeck,FWD,ARS,7400000,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,721,0,164,0,0,0,80,0,0,0
Glenn,Whelan,MID,STK,4400000,3,16,2,4.55E-07,3.64E-06,0,19510,2,15,0,0,0,0,0,3.6,1485,-1,0,16,1,0.5,0,2,1,0,1,0,0,0.8,11685,0,432,0,0,696,1152,0,0,104
Connor,Wickham,FWD,CRY,5600000,1,8,1.6,2.86E-07,1.43E-06,0,39835,0,3,0,0,0,0,0,1.4,816,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,0.4,8134,0,225,0,0,284,492,0,0,11
Georginio,Wijnaldum,MID,LIV,7600000,0,20,0.833333333,1.10E-07,2.63E-06,0,105125,0,10,0,0,0,0,0,2.6,4513,-4,0,20,4,0.2,0,1.3,0,0,0,0,2,1.5,11741,0,630,0,0,605,125,0,0,113
Ashley,Williams,DEF,EVE,5100000,1,20,2.9,5.69E-07,3.92E-06,0,114965,1,4,0,0,0,0,0,3.9,7073,1,0,20,-1,0.3,0,1.7,0,0,2,0,0,9.1,164309,0,487,0,0,550,8373,0,0,121
Jonathan,Williams,MID,CRY,4500000,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1,0,0,0,4,0,0,0
,Willian,MID,CHE,7300000,0,28,4.7,6.44E-07,3.84E-06,0,314828,1,8,0,0,0,2,0,3.8,22521,-2,0,28,2,0.5,0,4,5,0,2,0,0,4.4,107194,0,512,0,2,471,781,0,0,135
Jack,Wilshere,MID,BOU,5900000,2,10,0.416666667,7.06E-08,1.69E-06,0,37741,2,7,0,0,0,0,0,1.7,4946,-1,0,10,1,0.3,0,2,0,0,1,0,0,0.8,55635,0,18,0,0,360,959,0,0,30
James,Wilson,FWD,MUN,5000000,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,330,0,1,0,0,0,22,0,0,0
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,4423,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0.4,13764,0,0,0,0,0,1698,0,0,0
Kevin,Wimmer,DEF,TOT,4700000,0,0,0,0,0,0,4493,0,0,0,0,0,0,0,0,113,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,474,0,131,0,0,0,130,0,0,0
Harry,Winks,MID,TOT,4500000,0,2,0.083333333,1.85E-08,4.44E-07,0,316,0,0,0,0,0,0,0,0.4,22,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,367,0,0,0,0,6,16,0,0,6
Philipp,Wollscheid,DEF,STK,4500000,0,1,0.5,1.11E-07,2.22E-07,0,40094,1,5,0,0,0,0,0,0.2,855,0,0,1,0,0,0,0,0,0,0,0,0,0.3,721,0,330,0,0,180,2,0,0,23
Ben,Wynter,DEF,CRY,4000000,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4776,0,0,0,0,0,1677,0,0,0
Granit,Xhaka,MID,ARS,5300000,-1,14,0.583333333,1.10E-07,2.64E-06,0,189108,1,4,0,0,0,1,0,2.6,32824,-2,0,14,2,0.2,0,1,0,0,2,0,0,3.5,58501,0,0,0,0,408,549,0,1,81
Claudio,Yacob,MID,WBA,4400000,2,14,1.8,4.09E-07,3.18E-06,0,5584,4,8,0,0,0,0,0,3.2,355,-1,0,14,1,0.3,0,1.3,0,0,2,0,0,0.2,3857,0,286,0,0,698,200,0,0,83
,Yaya Toure,MID,MCI,7600000,0,0,0,0,0,0,54587,0,0,0,0,0,0,0,0,425,-4,0,0,4,0,0,0,0,0,0,0,0,0.6,1245,0,525,0,0,0,70,0,0,0
DeAndre,Yedlin,DEF,TOT,4400000,0,0,0,0,0,0,12784,0,0,0,0,0,0,0,0,236,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,356,0,227,0,0,0,3,0,0,0
Maya,Yoshida,DEF,SOU,4300000,0,2,0.083333333,1.94E-08,4.65E-07,0,8758,0,1,0,0,0,0,0,0.5,478,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,2237,0,152,0,0,90,128,0,0,17
Ashley,Young,MID,MUN,5200000,2,4,0.166666667,3.21E-08,7.69E-07,0,2284,1,2,0,0,0,0,0,0.8,71,-3,0,4,3,0.2,0,1,0,0,1,0,0,0.1,545,0,178,0,0,147,98,0,0,15
Pablo,Zabaleta,DEF,MCI,4800000,0,6,0.25,5.21E-08,1.25E-06,0,45505,1,4,0,0,0,0,0,1.3,5369,-2,0,6,2,0.1,0,0.7,0,0,0,0,0,1.3,19515,0,152,0,0,284,544,0,0,42
Wilfried,Zaha,MID,CRY,5300000,2,21,3,5.66E-07,3.96E-06,0,90093,3,6,0,0,0,1,0,3.9,11399,-2,1,21,2,0.2,0,1.3,3,0,0,0,1,2.2,88220,0,353,0,0,565,1244,-1,0,80
Simone,Zaza,FWD,WHU,6500000,2,6,1.2,1.85E-07,9.23E-07,0,31137,2,11,0,0,0,0,0,0.9,1116,-5,0,6,5,0.2,0,1.3,0,0,1,0,0,0.3,40717,0,0,0,0,341,5125,0,0,17
Ron-Robert,Zieler,GLK,LEI,4400000,0,8,0.333333333,7.58E-08,1.82E-06,0,4363,0,5,0,5,0,0,0,1.8,353,-1,1,8,1,0.1,0,0.3,0,0,1,0,0,0.3,2420,0,0,0,0,214,76,-1,0,43
