FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Steve,Cook,DEF,BOU,4900000,8,19,3.2,6.53E-07,3.88E-06,0,7393,1,9,0,0,0,0,0,3.9,1018,-1,0,19,1,1,0,5,3,0,2,0,0,0.6,6817,0,443,0,0,540,5316,0,0,118
Francis,Coquelin,MID,ARS,4400000,1,8,1.6,3.64E-07,1.82E-06,0,50855,2,6,0,0,0,0,0,1.8,9771,-1,0,8,1,0.4,0,1.7,0,0,1,0,0,1.8,26626,0,246,0,0,391,1173,0,0,45
Jack,Cork,MID,SWA,4900000,2,13,2.2,4.49E-07,2.65E-06,0,2510,0,9,0,0,0,0,0,2.7,204,-1,0,13,1,0.4,0,2,0,0,1,0,0,0.1,836,0,376,0,0,508,84,0,0,96
,Costa,FWD,CHE,10000000,1,34,5.7,5.70E-07,3.40E-06,0,288741,4,9,0,0,0,5,0,3.4,102896,5,0,34,-5,0.6,0,6.3,3,0,1,0,1,26.8,972829,0,533,0,1,529,64167,0,0,133
Thibaut,Courtois,GLK,CHE,5500000,1,13,2.2,4.00E-07,2.36E-06,0,122074,1,9,0,8,0,0,0,2.4,20193,0,0,13,0,0.2,0,1,0,0,1,0,0,8.6,79190,0,230,0,0,540,1874,0,0,67
Philippe,Coutinho,MID,LIV,8200000,14,41,2.277777778,2.78E-07,5.00E-06,0,472291,1,6,0,0,0,3,0,5,11584,2,-1,41,-2,0.9,0,7.3,6,0,1,0,3,33.4,972652,0,459,0,2,396,185820,1,0,138
Aaron,Cresswell,DEF,WHU,5300000,0,0,0,0,0,0,7809,0,0,0,0,0,0,0,0,312,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,238,0,514,0,0,0,37,-1,0,0
Peter,Crouch,FWD,STK,4800000,1,3,0.166666667,3.47E-08,6.25E-07,0,20218,0,2,0,0,0,0,0,0.6,1700,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.6,8283,0,47,0,0,94,1189,0,0,4
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,48087,0,0,0,0,0,0,0,0,1506,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,608,0,8,0,0,0,7,0,0,0
Josh,Cullen,MID,WHU,4400000,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,218,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,567,0,0,0,0,0,55,0,0,0
Charlie,Daniels,DEF,BOU,4900000,5,18,3,6.12E-07,3.67E-06,0,57897,1,9,0,0,0,0,0,3.7,4129,-1,0,18,1,0.9,0,4.3,2,0,2,0,0,3,9634,0,491,0,0,540,3832,0,0,102
Scott,Dann,DEF,CRY,5500000,0,22,4.4,8.00E-07,4.00E-06,0,153905,1,5,0,0,0,2,0,4,46603,0,0,22,0,0.6,0,3.3,1,0,0,0,0,5.1,66924,0,480,0,1,450,786,0,0,94
Tendayi,Darikwa,DEF,BUR,4300000,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,92,-2,0,0,2,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,69,0,0,0
Matteo,Darmian,DEF,MUN,5100000,0,0,0,0,0,0,46795,0,0,0,0,0,0,0,0,1661,-4,0,0,4,0,0,0,0,0,0,0,0,0.7,608,0,257,0,0,0,55,0,0,0
,David Luiz,DEF,CHE,6000000,1,2,0.111111111,1.85E-08,3.33E-07,0,18232,0,5,0,0,0,0,0,0.3,4654,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.9,38056,0,0,0,0,180,1960,0,0,42
Ben,Davies,DEF,TOT,4900000,2,8,0.444444444,9.07E-08,1.63E-06,0,6048,1,1,0,0,0,0,0,1.6,722,-1,0,8,1,0.6,0,2.7,0,0,1,0,0,0.3,4774,0,192,0,0,194,653,0,0,35
Curtis,Davies,DEF,HUL,5000000,0,17,2.8,5.60E-07,3.40E-06,0,44977,1,12,0,0,0,0,0,3.4,9608,0,0,17,0,0.1,0,0.7,3,0,1,0,1,2.9,92874,0,0,0,1,540,1519,0,0,133
Tom,Davies,MID,EVE,4500000,0,2,0.111111111,2.47E-08,4.44E-07,0,872,0,0,0,0,0,0,0,0.4,127,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,848,0,0,0,0,18,98,0,0,6
Steven,Davis,MID,SOU,5300000,3,13,2.2,4.15E-07,2.45E-06,0,25409,1,6,0,0,0,0,0,2.5,1899,-2,0,13,2,0.5,0,2.7,0,0,2,0,0,0.7,2077,0,535,0,0,516,181,0,0,88
Craig,Dawson,DEF,WBA,5000000,1,15,2.5,5.00E-07,3.00E-06,0,36545,3,6,0,0,0,0,0,3,4325,0,0,15,0,0.2,0,1,0,0,2,0,0,2.1,8992,0,433,0,0,540,490,0,0,81
Michael,Dawson,DEF,HUL,4400000,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,58,-1,0,0,1,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,33,0,0,0
Kevin,De Bruyne,MID,MCI,10700000,10,49,8.2,7.66E-07,4.58E-06,0,491997,1,5,0,0,0,2,0,4.5,414720,2,1,49,-2,1.1,0,12.3,9,0,1,0,6,10.8,632732,0,546,0,2,510,26959,-1,0,199
David,de Gea,GLK,MUN,5500000,2,19,3.2,5.82E-07,3.45E-06,0,282614,0,7,0,13,0,0,0,3.5,46463,0,0,19,0,0.3,0,1.7,0,0,2,0,0,42.9,180173,0,368,0,0,540,12188,0,0,94
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,4931,0,0,0,0,0,0,0,0,240,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,191,0,129,0,0,0,3,0,0,0
Carlos,De Pena,MID,MID,4300000,0,0,0,0,0,0,4457,0,0,0,0,0,0,0,0,1110,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7211,0,0,0,0,0,3047,0,0,0
Marten,de Roon,MID,MID,4400000,2,6,0.333333333,7.58E-08,1.36E-06,0,6357,0,5,0,0,0,0,0,1.4,416,-1,0,6,1,0.4,0,1.7,0,0,0,0,0,0.2,4108,0,0,0,0,235,264,0,0,32
Julien,de Sart,MID,MID,4400000,0,0,0,0,0,0,1761,0,0,0,0,0,0,0,0,136,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1439,0,0,0,0,0,35,0,0,0
Mathieu,Debuchy,DEF,ARS,4800000,0,0,0,0,0,0,6403,0,0,0,0,0,0,0,0,480,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,925,0,11,0,0,0,89,0,0,0
Troy,Deeney,FWD,WAT,7000000,2,21,3.5,5.00E-07,3.00E-06,0,110248,3,11,0,0,0,2,0,3,18494,0,0,21,0,0.7,0,4.7,1,0,0,0,1,6.3,177877,0,629,0,0,527,29997,0,0,75
Jermain,Defoe,FWD,SUN,7200000,13,36,6,8.33E-07,5.00E-06,0,249487,0,11,0,0,0,4,0,5.1,13937,2,-1,36,-2,0.8,0,5.7,8,0,0,0,0,12.6,483985,0,595,0,2,532,155469,1,0,104
Steven,Defour,MID,BUR,6000000,12,30,6,1.00E-06,5.00E-06,0,4766,0,4,0,0,0,1,0,5,1484,0,0,30,0,1.4,0,8.3,6,0,2,0,3,0.5,18042,0,0,0,0,330,9671,0,0,110
Damien,Delaney,DEF,CRY,5000000,1,13,2.2,4.40E-07,2.60E-06,0,17943,1,6,0,0,0,0,0,2.6,1783,0,0,13,0,0.3,0,1.3,0,0,1,0,0,0.8,5608,0,366,0,0,486,595,0,0,88
Fabian,Delph,MID,MCI,4800000,0,2,0.111111111,2.31E-08,4.17E-07,0,5257,0,1,0,0,0,0,0,0.4,342,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1250,0,156,0,0,30,16,0,0,4
Mousa,Dembele,MID,TOT,5500000,0,3,0.166666667,3.03E-08,5.45E-07,0,4753,0,0,0,0,0,0,0,0.5,687,0,0,3,0,0.2,0,1,0,0,1,0,0,0.2,3064,0,473,0,0,73,181,0,0,16
Jason,Denayer,DEF,SUN,4800000,0,2,0.111111111,2.31E-08,4.17E-07,0,2021,1,1,0,0,0,0,0,0.4,135,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.1,499,0,0,0,0,105,37,-1,0,18
Memphis,Depay,MID,MUN,7200000,0,1,0.055555556,7.72E-09,1.39E-07,0,5832,1,1,0,0,0,0,0,0.1,286,-3,1,1,3,0,0,0,0,0,0,0,0,0.2,514,0,259,0,0,8,28,-1,0,1
Gerard,Deulofeu,MID,EVE,6200000,1,7,0.388888889,6.27E-08,1.13E-06,0,112574,0,2,0,0,0,0,0,1.1,5616,-3,0,7,3,0.2,0,1,0,0,0,0,0,1.3,17263,0,283,0,0,222,171,0,0,24
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,4,0,0,0
Eric,Dier,MID,TOT,5300000,0,11,2.2,4.15E-07,2.08E-06,0,298617,1,2,0,0,0,0,0,2.1,36157,-2,0,11,2,0.4,0,2,0,0,3,0,0,6.7,15328,0,526,0,0,401,154,0,0,50
Adama,Diomande,FWD,HUL,4600000,1,16,2.7,5.87E-07,3.48E-06,0,159449,0,5,0,0,0,1,0,3.5,24483,1,0,16,-1,0.3,0,1.3,2,0,2,0,0,7.1,314050,0,0,0,0,394,29652,0,0,50
Mame Biram,Diouf,FWD,STK,5800000,1,8,1.6,2.76E-07,1.38E-06,0,19929,0,9,0,0,0,0,0,1.4,1341,-2,0,8,2,0.1,0,0.7,0,0,0,0,0,0.4,6629,0,245,0,0,261,840,0,0,21
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,7,0,0,0
Papy,Djilobodji,DEF,SUN,4500000,1,6,1.2,2.67E-07,1.33E-06,0,4968,1,10,0,0,0,0,0,1.3,426,0,0,6,0,0.2,0,1,0,0,0,0,0,0.2,2003,0,0,0,0,450,233,0,0,73
Abdoulaye,Doucoure,MID,WAT,4800000,0,1,0.055555556,1.16E-08,2.08E-07,0,663,0,1,0,0,0,0,0,0.2,40,-2,0,1,2,0,0,0,0,0,0,0,0,0,107,0,0,0,0,7,8,0,0,3
Stewart,Downing,MID,MID,5300000,6,19,3.2,6.04E-07,3.58E-06,0,29137,1,9,0,0,0,0,0,3.6,1847,-2,0,19,2,0.8,0,4.3,1,0,1,0,2,0.7,8053,0,0,0,0,540,2079,0,0,105
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,11,0,0,0
Daniel,Drinkwater,MID,LEI,5400000,2,19,3.2,5.93E-07,3.52E-06,0,161258,0,11,0,0,0,0,0,3.5,21747,-1,0,19,1,0.4,0,2.3,2,0,2,0,1,7.6,58232,0,592,0,0,528,4432,0,0,101
Nathan,Dyer,MID,SWA,4800000,0,1,0.055555556,1.16E-08,2.08E-07,0,5675,0,1,0,0,0,0,0,0.2,422,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,847,0,64,0,0,6,9,0,0,1
Oviemuno,Ejaria,MID,LIV,4500000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,14,0,0,0
Ahmed,Elmohamady,MID,HUL,4900000,-2,9,0.5,1.02E-07,1.84E-06,0,15396,0,12,0,0,0,0,0,1.8,3071,-1,0,9,1,0.1,0,0.7,0,0,1,0,0,0.3,5830,0,0,0,0,478,35,0,1,81
Mohamed,Elneny,MID,ARS,4700000,0,7,0.388888889,8.27E-08,1.49E-06,0,21705,0,5,0,0,0,0,0,1.5,1798,-3,1,7,3,0.3,0,1.3,0,0,0,0,1,0.6,5530,0,134,0,0,101,342,-1,0,36
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,13084,0,0,0,0,0,0,0,0,1424,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,6737,0,4,0,0,0,1484,0,0,0
Christian,Eriksen,MID,TOT,8300000,2,20,4,4.82E-07,2.41E-06,0,245589,0,3,0,0,0,0,0,2.4,33155,-2,0,20,2,0.5,0,4.3,2,0,2,0,2,6.3,58090,0,738,0,0,413,1461,0,0,69
Jonny,Evans,DEF,WBA,4500000,2,17,2.8,6.22E-07,3.78E-06,0,100399,3,6,0,0,0,0,0,3.8,10370,0,0,17,0,0.3,0,1.3,2,0,2,0,0,9,145450,0,343,0,1,540,18141,0,0,96
Lukasz,Fabianski,GLK,SWA,5100000,1,25,4.2,8.24E-07,4.90E-06,0,45260,0,10,0,20,0,0,0,4.9,9019,1,0,25,-1,0.4,0,2,4,0,1,0,0,5.7,121721,0,366,1,0,540,5388,0,0,123
,Fabio,DEF,MID,4400000,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,45,-1,1,0,1,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,18,-1,0,0
Cesc,Fabregas,MID,CHE,7000000,1,7,0.388888889,5.56E-08,1.00E-06,0,190032,0,3,0,0,0,0,0,1,5865,-5,1,7,5,0.1,0,1,0,0,0,0,1,2.1,24130,0,617,0,0,89,967,-1,0,41
Adam,Federici,GLK,BOU,4400000,0,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,143,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,338,0,31,0,0,0,72,-1,0,0
Sofiane,Feghouli,MID,WHU,5300000,1,1,0.055555556,1.05E-08,1.89E-07,0,122704,1,3,0,0,0,0,0,0.2,3531,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,1,6233,0,0,0,0,90,222,0,0,9
Marouane,Fellaini,MID,MUN,5900000,0,9,1.8,3.05E-07,1.53E-06,0,12361,3,6,0,0,0,0,0,1.5,1546,-1,1,9,1,0.1,0,0.7,0,0,2,0,0,0.3,9251,0,164,0,0,450,186,-1,0,83
Leroy,Fer,MID,SWA,5300000,2,30,5,9.43E-07,5.66E-06,0,175821,2,8,0,0,0,3,0,5.7,35645,3,0,30,-3,0.6,0,3.3,3,0,2,0,0,10.4,443766,0,107,0,1,517,20503,0,0,119
Edimilson,Fernandes,MID,WHU,5000000,1,1,0.055555556,1.11E-08,2.00E-07,0,185,0,1,0,0,0,0,0,0.2,27,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,253,0,0,0,0,9,23,0,0,3
Federico,Fernandez,DEF,SWA,4400000,0,8,1.6,3.64E-07,1.82E-06,0,33970,3,7,0,0,0,0,0,1.8,3865,-1,1,8,1,0.2,0,0.7,0,0,1,0,0,1.9,7347,0,333,0,0,450,327,-1,0,70
,Fernandinho,MID,MCI,5500000,1,17,2.8,5.09E-07,3.09E-06,0,54248,3,5,0,0,0,1,0,3.1,8657,0,0,17,0,0.3,0,1.7,2,0,1,0,0,2.4,47561,0,417,0,0,540,3868,0,0,113
,Fernando,MID,MCI,4800000,1,3,0.166666667,3.47E-08,6.25E-07,0,8584,0,0,0,0,0,0,0,0.6,500,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.2,2842,0,236,0,0,64,428,0,0,18
Sam,Field,MID,WBA,4500000,0,4,0.222222222,4.94E-08,8.89E-07,0,295,1,1,0,0,0,0,0,0.9,35,0,0,4,0,0.1,0,0.3,0,0,1,0,0,0,400,0,0,0,0,165,17,0,0,27
Roberto,Firmino,MID,LIV,8400000,2,26,5.2,6.19E-07,3.10E-06,0,263189,0,8,0,0,0,2,0,3.1,42152,-1,0,26,1,0.7,0,5.7,3,0,0,0,1,9.5,236528,0,522,0,1,450,13263,0,0,115
Viktor,Fischer,MID,MID,5100000,0,3,0.166666667,3.27E-08,5.88E-07,0,38014,0,2,0,0,0,0,0,0.6,1263,-4,0,3,4,0.1,0,0.7,0,0,0,0,0,0.3,865,0,0,0,0,78,35,0,0,7
Mathieu,Flamini,MID,CRY,4500000,0,2,0.111111111,2.47E-08,4.44E-07,0,648,0,1,0,0,0,0,0,0.4,189,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,1591,0,0,0,0,20,213,0,0,7
Jon,Flanagan,DEF,BUR,4400000,0,0,0,0,0,0,10556,0,0,0,0,0,0,0,0,954,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1100,0,67,0,0,0,108,0,0,0
Ashley,Fletcher,FWD,WHU,5000000,1,5,1,2.00E-07,1.00E-06,0,2742,1,4,0,0,0,0,0,1,715,0,0,5,0,0.2,0,1,0,0,0,0,0,0.1,5308,0,0,0,0,149,999,0,0,3
Darren,Fletcher,MID,WBA,4400000,2,15,2.5,5.68E-07,3.41E-06,0,223935,0,5,0,0,0,0,0,3.4,21118,-1,0,15,1,0.5,0,2.3,0,0,3,0,0,9.8,72114,0,403,0,0,521,13056,0,0,55
Jose,Fonte,DEF,SOU,5400000,6,17,3.4,6.30E-07,3.15E-06,0,63170,1,5,0,0,0,0,0,3.1,4308,-1,0,17,1,0.9,0,4.7,2,0,2,0,0,3.8,11697,0,487,0,0,450,3244,0,0,94
Adam,Forshaw,MID,MID,4500000,1,11,1.8,4.00E-07,2.44E-06,0,2312,1,7,0,0,0,0,0,2.4,271,0,0,11,0,0.4,0,1.7,0,0,1,0,0,0.1,2767,0,0,0,0,431,170,0,0,79
Fraser,Forster,GLK,SOU,5000000,6,19,3.2,6.40E-07,3.80E-06,0,62307,1,6,0,7,0,0,0,3.8,4318,0,0,19,0,0.9,0,4.3,0,0,2,0,0,4.1,29179,0,233,0,0,540,7969,0,0,83
Ben,Foster,GLK,WBA,4700000,2,25,4.2,8.94E-07,5.32E-06,0,94445,0,6,0,18,0,0,0,5.3,14729,2,0,25,-2,0.5,0,2.3,3,0,2,0,0,16.9,384097,0,129,0,1,540,16804,0,0,118
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,370,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1017,0,40,0,0,0,230,0,0,0
Simon,Francis,DEF,BOU,4500000,6,17,2.8,6.22E-07,3.78E-06,0,21585,0,9,0,0,0,0,0,3.8,2856,0,0,17,0,0.9,0,4,0,0,2,0,0,1.6,30670,0,462,0,0,540,21739,0,0,120
Ryan,Fraser,MID,BOU,4900000,0,5,0.277777778,5.67E-08,1.02E-06,0,188,0,1,0,0,0,0,0,1,30,-1,1,5,1,0,0,0,0,0,1,0,0,0,241,0,0,0,0,172,7,-1,0,15
George,Friend,DEF,MID,4500000,0,9,1.8,4.00E-07,2.00E-06,0,106852,1,9,0,0,0,0,0,2,8274,0,0,9,0,0.4,0,1.7,0,0,0,0,1,3.2,22696,0,0,0,0,450,916,0,0,82
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,49101,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,0,0,0,0,0,0,0,1,3085,0,0,0,0,0,65,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,4,4,0.222222222,4.94E-08,8.89E-07,0,123,0,0,0,0,0,0,0,0.9,93,0,0,4,0,0.3,0,1.3,0,0,0,0,1,0,558,0,0,0,0,16,455,0,0,15
Christian,Fuchs,DEF,LEI,5400000,0,20,3.3,6.11E-07,3.70E-06,0,165249,1,11,0,0,0,0,0,3.7,18571,-1,0,20,1,0.7,0,4,3,0,2,0,1,8.1,34787,0,482,0,1,540,5471,0,0,132
Jay,Fulton,MID,SWA,4400000,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,80,-1,0,0,1,0,0,0,0,0,0,0,0,0,474,0,4,0,0,0,124,0,0,0
Ramiro,Funes Mori,DEF,EVE,4800000,0,5,0.277777778,5.79E-08,1.04E-06,0,59246,0,2,0,0,0,0,0,1,5545,-2,0,5,2,0,0,0,0,0,0,0,0,1.6,12664,0,304,0,0,187,329,0,0,37
,Gabriel,DEF,ARS,4800000,0,0,0,0,0,0,4934,0,0,0,0,0,0,0,0,150,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,415,0,244,0,0,0,178,0,0,0
Brendan,Galloway,DEF,WBA,4500000,0,9,3,6.67E-07,2.00E-06,0,6831,0,3,0,0,0,0,0,2,1058,0,0,9,0,0.2,0,1,0,0,1,0,0,0.4,11436,0,126,0,0,247,333,0,0,44
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,19246,0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1724,0,0,0,0,0,56,0,0,0
,Garcia,MID,MCI,5000000,0,1,0.055555556,1.11E-08,2.00E-07,0,53,0,0,0,0,0,0,0,0.2,21,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,96,0,0,0,0,16,30,0,0,4
Craig,Gardner,MID,WBA,5500000,0,10,0.555555556,1.01E-07,1.82E-06,0,5265,0,3,0,0,0,0,0,1.8,497,0,0,10,0,0.1,0,0.3,0,0,1,0,1,0.1,4835,0,244,0,0,167,19,0,0,40
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1247,0,0,0,0,0,508,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,15,0,0,0,2,0,0,0
Kieran,Gibbs,DEF,ARS,4800000,1,2,0.111111111,2.31E-08,4.17E-07,0,12902,0,0,0,0,0,0,0,0.4,856,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.6,2479,0,69,0,0,39,424,0,0,11
Ben,Gibson,DEF,MID,4600000,9,24,4,8.70E-07,5.22E-06,0,26600,0,9,0,0,0,1,0,5.3,5676,1,-1,24,-1,0.8,0,3.7,5,0,1,0,0,3.7,134919,0,0,0,1,540,69661,1,0,119
Darron,Gibson,MID,EVE,4400000,0,0,0,0,0,0,3068,0,0,0,0,0,0,0,0,242,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,470,0,44,0,0,0,22,0,0,0
Olivier,Giroud,FWD,ARS,8900000,1,6,2,2.25E-07,6.74E-07,0,64757,0,0,0,0,0,0,0,0.7,5178,-1,0,6,1,0.2,0,1.7,0,0,0,0,1,0.8,35771,0,629,0,0,54,620,0,0,11
Shay,Given,GLK,STK,4500000,0,13,2.6,5.78E-07,2.89E-06,0,9422,1,14,0,18,0,0,0,2.9,2444,0,0,13,0,0.2,0,0.7,3,0,0,0,0,0.8,17205,1,24,1,1,450,551,0,0,92
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,4,0,0,0,5,0,0,0
Heurelho,Gomes,GLK,WAT,5000000,1,11,1.8,3.60E-07,2.20E-06,0,39106,1,11,0,17,0,0,0,2.2,4409,0,0,11,0,0.3,0,1.3,1,0,0,0,0,2.4,11977,0,375,0,0,540,1773,0,0,95
Joseph,Gomez,DEF,LIV,4900000,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,96,0,58,0,0,0,10,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,242,0,0,0,19,0,0,0
Lynden,Gooch,MID,SUN,4500000,0,6,1.5,3.33E-07,1.33E-06,0,1546,2,3,0,0,0,0,0,1.3,204,0,0,6,0,0.1,0,0.3,0,0,1,0,0,0.1,2525,0,0,0,0,286,53,0,0,29
Dan,Gosling,MID,BOU,4800000,1,5,0.277777778,5.79E-08,1.04E-06,0,3858,0,1,0,0,0,0,0,1,257,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.1,255,0,331,0,0,92,32,0,0,14
Lewis,Grabban,FWD,BOU,4400000,0,6,2,4.55E-07,1.36E-06,0,91908,0,2,0,0,0,0,0,1.3,9380,-1,1,6,1,0,0,0,0,0,0,0,1,3.5,60503,0,124,0,0,60,10838,-1,0,17
Max,Gradel,MID,BOU,5200000,1,4,0.222222222,4.27E-08,7.69E-07,0,10794,0,0,0,0,0,0,0,0.8,494,-3,0,4,3,0.2,0,1,0,0,0,0,0,0.2,800,0,155,0,0,64,39,0,0,19
Lee,Grant,GLK,STK,4000000,2,2,0.111111111,2.78E-08,5.00E-07,0,829,0,1,0,2,0,0,0,0.5,495,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.2,6231,0,0,0,0,90,4411,0,0,13
Andre,Gray,FWD,BUR,6300000,0,18,3.6,5.71E-07,2.86E-06,0,409585,0,7,0,0,0,1,0,2.8,70013,-2,1,18,2,0.2,0,1.3,1,0,2,0,1,4.2,133598,0,0,0,0,427,374,-1,0,30
Demarai,Gray,MID,LEI,4900000,6,12,0.666666667,1.36E-07,2.45E-06,0,31230,0,2,0,0,0,1,0,2.4,1447,-1,0,12,1,0.5,0,2.3,0,0,0,0,1,0.8,24472,0,57,0,0,118,4803,0,0,38
Marko,Grujic,MID,LIV,4600000,1,2,0.111111111,2.42E-08,4.35E-07,0,21699,0,0,0,0,0,0,0,0.4,1102,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.3,2020,0,0,0,0,30,112,0,0,6
Johann Berg,Gudmundsson,MID,BUR,5200000,3,10,0.555555556,1.07E-07,1.92E-06,0,7568,0,3,0,0,0,0,0,1.9,375,-3,0,10,3,0.4,0,2.3,0,0,2,0,0,0.1,269,0,0,0,0,284,36,0,0,44
Adlene,Guedioura,MID,WAT,4500000,0,7,0.388888889,8.64E-08,1.56E-06,0,3764,1,6,0,0,0,0,0,1.6,351,0,0,7,0,0,0,0,0,0,0,0,1,0.1,4730,0,56,0,0,204,59,0,0,32
Idrissa,Gueye,MID,EVE,5000000,1,16,2.7,5.40E-07,3.20E-06,0,8889,2,4,0,0,0,0,0,3.2,2164,0,0,16,0,0.6,0,3,1,0,2,0,1,0.6,19508,0,270,0,0,530,2152,0,0,142
Ilkay,Gundogan,MID,MCI,5400000,2,10,0.555555556,1.03E-07,1.85E-06,0,19953,0,1,0,0,0,1,0,1.9,4667,-1,0,10,1,0.6,0,3.3,0,0,1,0,0,1.4,46388,0,0,0,0,138,10681,0,0,41
Bradley,Guzan,GLK,MID,4500000,0,9,0.5,1.11E-07,2.00E-06,0,14203,0,1,0,6,0,0,0,2,1682,0,0,9,0,0,0,0,0,0,1,0,0,0.8,8206,0,188,0,0,180,160,0,0,40
Ben,Hamer,GLK,LEI,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,33,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,161606,0,0,0,0,0,0,0,0,3615,-2,0,0,2,0,0,0,0,0,0,0,0,1.4,2306,0,360,0,0,0,18,0,0,0
Jakob,Haugaard,GLK,STK,4400000,0,0,0,0,0,0,2141,0,0,0,0,0,0,0,0,192,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,120,0,31,0,0,0,9,0,0,0
